mol_id,smiles
gdb_127929,CN=c1[nH]c(n[nH]1)C#N
gdb_108363,CC1(C)C2COC12CO
gdb_102776,CCC(CC=O)C(C)=O
gdb_99061,CNC(=O)CC(N)C#N
gdb_112091,OCC1C=CCC2OC12
gdb_99285,CCC(=O)CCC1CC1
gdb_78261,CC1C2C1C1(C)C(C)C21
gdb_23252,ON=C1C2NC2CC1=O
gdb_2824,O=CN1CC1C#N
gdb_28506,Cc1c(nc(cn1)O)N
gdb_29844,Cn1cc(nc1O)C#N
gdb_36255,C#CCN1C2C3NC2C13
gdb_51792,O=CCC1CCC2CC12
gdb_63023,CC1(O)C2CC2NC1=O
gdb_32090,CCc1ccnc(n1)O
gdb_69605,CC12CC1C1(CC21)C#C
gdb_66898,CC12C3N1C=NC2C3=O
gdb_20544,CC(C)c1cc[nH]n1
gdb_60870,CC(C=O)C1(CN1)C#N
gdb_39536,C1C=CC23CC=CC2N13
gdb_31610,Cc1cn(c(n1)CO)C
gdb_117614,COCC(O)(C#C)C#N
gdb_69317,CC1(C)CCC2(O)CC12
gdb_70889,OC12CC3(O)CC1C23O
gdb_89236,CC1CC2(O)C3CC2N13
gdb_90612,CC12CN1C1C(O)CC21
gdb_24224,C1C2CC3=C(N=CN3)N12
gdb_22411,ON=C1CC2(CCO2)C1
gdb_107424,CCC12CN1CC1NC21
gdb_29287,c1c(coc1C2CC2)N
gdb_93744,CC1=C(C#C)C(O)CC1
gdb_43435,N=C1OC(=O)C=C1C#C
gdb_95202,CC1C2CC2OCC1O
gdb_56001,CC(=N)OC1OCC=C1
gdb_40430,C1CC1C12CC1OCC2
gdb_43780,O=C1CC2(CC1C2)C#C
gdb_7451,CC(O)C(C)C(N)=O
gdb_66264,CC1(COCC1=O)C#N
gdb_73558,CC12OCCC1=CCO2
gdb_83154,CC1C2CC(=O)CNC12
gdb_16220,O=C1OCCC11CN1
gdb_97399,CN=COC1C2COC12
gdb_21270,COc1conc1O
gdb_32180,c1nc(nc(n1)O)CO
gdb_10289,COC(C#N)C(N)=N
gdb_117750,COCC(C=O)(C=O)O
gdb_9537,OCC1(O)CCC1=O
gdb_101129,COC(C)C12CC1OC2
gdb_89210,NC12CC(O)C1OC2=N
gdb_57620,CC(CC#C)(CC#C)O
gdb_131475,OC1C=CN2N=CN=C12
gdb_15890,CCC1N(C)CC1=O
gdb_114893,CCC1OC2CCOC12
gdb_33521,C#CC1(CN=CO1)C#C
gdb_90255,CC1CC23COC2CC13
gdb_108035,CCC12OC3C=CC1C23
gdb_43946,N=C1OC23CC(OC2)C13
gdb_86908,CC1CC(CN2CC2)O1
gdb_46874,O=C1OCC2NC2C1=O
gdb_22879,ON=C1C=CC(O)C1=O
gdb_107957,CC12CC3C1OC23CO
gdb_7753,CC1CC(=O)CC=C1
gdb_58665,CC(O)C1(CN1C)C#C
gdb_461,OC1CC=CC1
gdb_49909,O=CC1CC(C1)N1CC1
gdb_107133,CCC12OC1C1(C)NC21
gdb_126688,CCN(C)c1ncno1
gdb_95775,CC1CCOC(C)=NC1
gdb_4399,NC1=CC=CC(=N)O1
gdb_35861,C#CC1OCCC11CO1
gdb_93889,OC1CCC(O)C1C=O
gdb_89846,CC1OC2(CC2)CC1O
gdb_63758,CC1(C)CC2C(C#C)C12
gdb_79358,OC1C2C3CC1COC23
gdb_131587,c1c(con1)C(=O)CO
gdb_12245,CCC1OC(=N)C1O
gdb_95323,OC1COC2CCC1C2
gdb_102114,COC(C=O)C1OC1C
gdb_20696,Cc1nc(=O)onn1
gdb_84942,NC1C=CCCOC1=O
gdb_61218,CC(CC#N)C1(C)CO1
gdb_83844,CC1C2N1CCOC2=O
gdb_74593,CC1=CC2C3C2C2C3C12
gdb_85080,CC1OC(=O)C(O)C=C1
gdb_87623,CC1CC11N=COC1C
gdb_18212,O=CC1=CCC2NC12
gdb_25029,c1c([nH]c(=O)[nH]1)C2CC2
gdb_18207,N#CC1NCC2OC12
gdb_118,CC#CCO
gdb_302,CC1CC1(C)O
gdb_97219,CN=C1OCCC1C=O
gdb_83921,OC1C2OCOC12C#N
gdb_117751,C(CO)C(C=O)(C=O)O
gdb_23596,ON=C1C2NC2C2OC12
gdb_40492,C1CC1C12CC3CC1N23
gdb_102818,CCC(NC=O)C1CO1
gdb_3016,CCC(O)C1CN1
gdb_109093,CCC1=CC=CCC=C1
gdb_60494,CC(O)CCCCC=O
gdb_118333,COCC(C=O)C(N)=O
gdb_77548,OC1C2(O)CC1(C2)C#N
gdb_83106,OC1C2CC=CN2C1=O
gdb_43822,O=C1CC2(CC2)C2CC12
gdb_23363,CC(=NO)C(=O)N1CC1
gdb_88053,OC1CC11OCC1C#N
gdb_17676,CC1CC1(O)C1CO1
gdb_28661,c1cc(ccc1C#N)O
gdb_109827,OCC1C(O)C1CC#N
gdb_38419,C1C2CC3(CCC3)OC12
gdb_63795,CC1(O)CN2C1CC2=O
gdb_84545,CC1C=CC2N1CC2=O
gdb_55526,CC(=N)NC(=O)C1CO1
gdb_91078,CC1CC2C3NC3C=C12
gdb_39664,C1CC(O1)C1CN=CO1
gdb_7702,N=C1NC(=O)CC=C1
gdb_103614,CCC1(O)CN(C)C1=O
gdb_52993,CC#CC12CC1CC2C
gdb_1148,CC1(O)CC1(C)O
gdb_31370,COc1cc(=O)cc[nH]1
gdb_58031,C[NH+](C)C(C#C)C([O-])=O
gdb_43894,N=C1OC2(COC12)C#C
gdb_29443,c1c(nc(o1)OC=O)O
gdb_47575,O=C1NC2CC2OCO1
gdb_81721,CC1N2CC2(C#C)C1=O
gdb_115007,COC1CC=CC1(C)O
gdb_46414,C#CCCN1CCC1=O
gdb_114442,OCC1CC2C3OC1C23
gdb_90095,CC1CC23CN(C2C)C13
gdb_41288,C1OC23CC4N(CC124)C3
gdb_50845,N=C(CC1CO1)NC=O
gdb_63252,CC1(C)OC(=N)C(=O)C1
gdb_59573,CC(C)C1CC2CCC12
gdb_28961,Cc1ccncc1C#C
gdb_64421,CC1(O)CCCC2OC12
gdb_117995,CC(CCO)C(O)C#N
gdb_7642,CC(O)C1CC(C)C1
gdb_101101,CCC(C)C12CN(C1)C2
gdb_102025,CCC(=O)N(CC)C=N
gdb_93170,OC1CN=COCC=C1
gdb_121708,COCCC(=N)NC=O
gdb_43607,C#CC1(CC(=O)C1)C#C
gdb_1460,C(C(=O)NC=N)O
gdb_123508,c1cnn2ccnc2n1
gdb_114999,OCC1CC=CC(O)C1
gdb_80746,OC1C2OC(OC12)C#N
gdb_31019,CCc1cc([nH]c1C)N
gdb_10957,CCC1CC2(O)CC12
gdb_33689,C#CC12C3CN4C(C13)C24
gdb_29948,Cc1ncn(c(=O)n1)C
gdb_15752,N=COC(=O)N1CC1
gdb_70585,OC12CC1CCC1NC21
gdb_103243,COC1(C)C2C3NC3C12
gdb_46245,O=C1OCC11NC1C#N
gdb_26625,Cc1c([nH]cc1C#C)C
gdb_32132,Cc1cccc(n1)OC
gdb_126631,CCCn1nc(nn1)C
gdb_99457,CCC(C#C)C(=O)C#C
gdb_5310,CC(O)C1=CN=CO1
gdb_51637,O=COC1CC2CC1O2
gdb_86386,CC1CC(O)C2(O)CC12
gdb_66038,NC1(CNC1C#C)C#N
gdb_71918,CC12CN3CC(C13)C2=O
gdb_66163,CC1(CCC1)CNC=O
gdb_33035,CCCc1c[nH]c(=O)[nH]1
gdb_113909,NC(=O)CC1NC1CO
gdb_32288,CCC1=CN=COC1=N
gdb_78156,CN1C2C1C(=O)OC2=N
gdb_83471,OC1C2CCC12OC=O
gdb_63227,CC1(C=CCN1C=O)C
gdb_14816,O=CC1CNC1C#N
gdb_18554,N=C1OC2CCOC12
gdb_111851,CCC1C2COCC12C
gdb_63502,CC1(C)NC1(C=O)C#N
gdb_77904,CC1C2C(O)C2(O)C1C
gdb_92205,CC1CN2CC3OC1C23
gdb_116395,CCC1OCCOC1=O
gdb_117459,CCNC(=O)OCC=O
gdb_98926,CCC(=O)OC(=N)C#N
gdb_76595,CC1C(C)C1C(=O)C#C
gdb_92813,CC1CC=C2CN3C1C23
gdb_13505,CC(O)C1COC1C
gdb_51910,C1CC1CN=COC=O
gdb_30603,CNC(=O)c1ncco1
gdb_76223,CC1C(C)=CC2CC12C
gdb_57816,CC(C)C#CCOC=O
gdb_116004,CCC1=CCOC1CO
gdb_133219,Cc1c(=O)c(non1)F
gdb_72548,OC12CCC(OC1)OC2
gdb_20337,C1C2C1C1=CN=NN21
gdb_95922,CC1OCCC1(O)C#C
gdb_94238,CC1COC1(C)CC=O
gdb_121062,COCC1CNC(=O)N1
gdb_59596,CC(O)C1CC=CC1C
gdb_18822,O=C1NC2C3OC1C23
gdb_8506,CC12OC3(C)C1CC23
gdb_62839,CC1(O)C2CC11CCN21
gdb_102443,CCN(CC)C(=O)C#C
gdb_84921,OC1C=CCCN2CC12
gdb_96893,CN=C1OC2(C)C(O)C12
gdb_56543,CC(C#C)C(O)C(C)=O
gdb_49428,O=CC1C2C3CC=C1C23
gdb_5682,c1c2n(cn1)C=CC2
gdb_95418,CC1CCC=C(C1)C#N
gdb_29434,OC1=CNC(OC=N)=C1
gdb_54190,CC(=O)C1(O)CC2CC12
gdb_131483,OC1CC1C1=CON=C1
gdb_20429,c1conc1N2CC2
gdb_99460,CNC(C#C)C(=O)C#C
gdb_27250,Cc1c2c(c[nH]1)CCN2
gdb_127898,CN=C1N=NON=C1C
gdb_15779,NC(CC#N)C1CN1
gdb_93184,CC1CNC(=O)C(=O)C1
gdb_96594,CC1COCOCCO1
gdb_95968,OC1COCC11CCC1
gdb_43684,O=C1CC(NC=C1)C#C
gdb_128807,Cn1cnc(n1)COC
gdb_69907,CC12CC1C1NC2C1=O
gdb_67853,OC12C=CCC1C2C#C
gdb_95986,CC1OCCC1C(N)=O
gdb_4301,Cc1ccoc(=O)c1
gdb_75267,CC1=CCN2C(C#N)C12
gdb_103820,[NH3+]C1(CO)CC1C([O-])=O
gdb_75612,CC1C(=O)C(C)C1(C)O
gdb_111882,OCC1C2CCCCN12
gdb_131143,c1c(con1)C2(CC2)O
gdb_57105,NC(C#N)C1CCOC1
gdb_56781,OC(C#N)C12CC1CC2
gdb_121082,OCCC1COC(=O)N1
gdb_49630,O=CC1C2CC3C2OC13
gdb_38369,C1C2CC1COCCC2
gdb_24119,C(C1CN1)C1=CN=CO1
gdb_127421,Cc1c(nn(c1O)C)C
gdb_40536,C1NC1C1=CC2NC2C1
gdb_77019,CC1C(CC#C)C1C#N
gdb_60157,CC(O)CN1CC(=O)C1
gdb_114170,CCC1CC2(NC12)C=O
gdb_65128,CC1(CO1)C1C2CC1O2
gdb_122286,CCOCC12CC(C1)C2
gdb_9895,C1CC1(COC=O)O
gdb_9466,CC1(COC1=O)C=O
gdb_118367,CCCN(C=NC)C=O
gdb_13773,CC(O)C1OC1C#N
gdb_126801,CCn1c(c(cn1)N)O
gdb_18046,C1NC2CN=COC12
gdb_111612,COC1C2CC3CC3C12
gdb_112250,OCC1OC(=O)C1C=O
gdb_122495,CCOCC1CN1C=O
gdb_60773,OC(C=O)C(=N)NC=O
gdb_10162,CCCN(C=O)C=O
gdb_32120,CNc1cncc(n1)O
gdb_25351,c1nc(nc(=O)o1)C=O
gdb_79771,CC1C2C3CC4C1N2C34
gdb_120755,CCCC1NC1C1CO1
gdb_23051,C1CC2(C1)C(=NO)CO2
gdb_128679,Cc1c([nH]nc1OC)C
gdb_21391,c1n[nH]c2n1cnn2
gdb_30939,CCC1=C(C)OC(=N)N1
gdb_57185,CC(C(C)=O)C(C)(C)C
gdb_66552,CC12C3C1N1C3C=CC21
gdb_126357,CCc1nc(no1)C#C
gdb_40738,C1OC1C1OC2CC2O1
gdb_20393,c1c2c([nH]n1)CCO2
gdb_104729,CCC1(CC1(C)C)CC
gdb_133766,OCC1(CN1)C(F)(F)F
gdb_73610,OC12CCOC1C2C#N
gdb_71688,OC12CC3C4C(OC14)C23
gdb_116304,COC1CCOC1CO
gdb_96570,CC1COCCOC=N1
gdb_52349,C(C=O)NCC#CC#N
gdb_81993,CC1C2CN2C1(C)C#N
gdb_17775,O=CCN1C2CC1C2
gdb_40491,C1CC1C12CC3CC1C23
gdb_50669,O=CC1OCCC11CN1
gdb_39624,C1COCC1=C2COC2
gdb_92314,OC1CC2CCC(=O)C12
gdb_80389,CC1C2CC(C)(O)C12O
gdb_80522,CC1C2CN(C)C12C=O
gdb_75169,CC1=CCN(C1=O)C=O
gdb_70490,OC12CC1CC2OC=O
gdb_128610,COc1conc1CO
gdb_113153,CC(=O)C1(C)CC1CO
gdb_33243,CCOCc1cocn1
gdb_10266,CN(C)C(C=O)C#N
gdb_104258,CCC1(O)CNC1C#N
gdb_66247,CC1(OCCO1)C1CN1
gdb_125306,CC1=CCc2n1ncn2
gdb_131144,c1c(nno1)C2(CC2)O
gdb_114270,COC1CC23CN(C2)C13
gdb_24847,N=C1NC(=N)N=CN=C1
gdb_56592,CC(C(O)C#N)C1CN1
gdb_82095,CC1C2NC2C1C1CO1
gdb_74434,CC1=CC2(C)CN3C1C23
gdb_1360,CC1C(C)C1(C)O
gdb_91447,CC1CC2CC1(C)C2=O
gdb_48569,O=CC12CC(C1)(C2)C#C
gdb_22875,CC1C=CC(=NO)C1=O
gdb_114926,CCC1CN=C(N1)C#N
gdb_121526,C(CC#CC(=O)N)CO
gdb_83084,OC1C2NC=NC1C2=O
gdb_9198,C(C#N)OC(=O)CN
gdb_75235,CC1=CCC2(CN2)C1=O
gdb_126153,CCC(C)C1=NOC=C1
gdb_120555,CCOC1CC(CO)C1
gdb_67800,OC12C=CN3C=NC1C23
gdb_96644,CC(=NC)N(C=O)C=O
gdb_125127,CC1=C(OC=N)C=NO1
gdb_43371,O=C1C=CCC1C1CC1
gdb_61372,CC(NC(=N)C=O)C#C
gdb_25246,N=C1OCC2=C1NC=N2
gdb_77128,CC(=O)C1NC(=O)C1O
gdb_7871,CC1=CC(=O)C(=O)N1
gdb_107941,CCC12CC3N1C3(C)C2
gdb_103814,CCC1(O)CC1C(C)=O
gdb_80281,CC12OC(=N)CC1C2O
gdb_111028,COC1C2CC1(N2)C#C
gdb_21178,CNc1cnn(c1)C
gdb_1445,CCC(=O)NC=N
gdb_37314,C1OC2C3NC3C2C=C1
gdb_69296,CC12CN1C(C#N)C2=O
gdb_18101,C1CC2N=CNC2=N1
gdb_118075,COC(C)C(O)CCO
gdb_86778,CC1C(O)CC1CC#C
gdb_75180,CC1=CCC(OC1)C#N
gdb_71545,OC12CN3C1CC23C#C
gdb_19568,C1CC11C2CCC1O2
gdb_77974,CC12C=CC(O)C1C2O
gdb_119927,CCCC1C(O)C1C#N
gdb_23664,c1c(ncnc1F)N
gdb_97530,[NH3+]CC#C[C-](C#N)C#N
gdb_122239,CCCCC1(CO1)C#C
gdb_75246,CC1=NCC2(CO2)CO1
gdb_35564,C#CC1CC2CCCC12
gdb_27566,Cc1cc(cnc1)C#N
gdb_94224,CC1OCC1(O)CC#C
gdb_43488,N=C1OC(=O)C2NCC12
gdb_16538,CC1C2COC2C1=O
gdb_78385,CN1C2C1C1C(O)CC21
gdb_66433,CC12C3C1C1(C)C3C21O
gdb_109226,OCC1=CCC2(CO2)C1
gdb_18617,CC1C2CCC(=O)C12
gdb_83817,CC1C2OCC=CC12C
gdb_87566,CC1CC11C2OC2C1C
gdb_69072,CC12OC1(CC=C2)C#N
gdb_58032,CN(C)C(C#N)C(C)=O
gdb_59058,CC(C)C1C(O)C1(C)O
gdb_55901,CC(=O)NC1CC1C=O
gdb_129854,c1c(onc1OC=O)N
gdb_37699,C1N2C3C4N=COC13C24
gdb_9473,OC1(COC1=O)C=O
gdb_133876,C1C2C3C4C5C2C13CN45
gdb_100466,COC(C)C#CC(C)C
gdb_61539,CC(OC1(C)CC1)C=O
gdb_112055,CCN1C=NCC1=NC
gdb_107460,CC1(O)CC2CC12CO
gdb_120423,OCCC1OC(=N)C1O
gdb_88671,OC1CC1N1CC(O)C1
gdb_43281,O=C1C=CC23CC12CO3
gdb_89770,CC1OC2(CC2)C1C#N
gdb_72921,CC12CCC1C1CC2O1
gdb_75540,CC1=CCCOC1(C)C
gdb_101263,CC(CO)C1NC1C#N
gdb_127008,CCOc1cnncn1
gdb_122966,CCCOCC(C)CO
gdb_15958,C#CC1OCC11CO1
gdb_3025,C#CC#CC1CN1
gdb_59475,CC(O)C1CC1C1CC1
gdb_122565,OCCCC1CC2CN12
gdb_67191,OC12C3NC1C(=O)OC23
gdb_26364,Cc1cn(cn1)C(C)C
gdb_127707,Cn1c(cc(=O)nn1)N
gdb_103818,COC1(C)CC1C(N)=O
gdb_6468,C1C(=O)CC1(CO)O
gdb_55881,CC(=O)OC1CC1C#C
gdb_9448,NC1(CNC1=N)C#N
gdb_132574,Cc1c(nc(cn1)N)F
gdb_84595,CC1C=CC2CC1(C)O2
gdb_77348,OC1C(OCC1=O)C#C
gdb_57608,CC(C)(CC#N)C1CO1
gdb_16830,OC1CC(=O)C2NC12
gdb_67602,OC12C3OC4C(OC13)C24
gdb_12635,CC1C=CC(C)C1O
gdb_62215,CC(COCC#N)C=O
gdb_62391,CC1(C#N)C2CCC1O2
gdb_94929,OC1CCC2C(C=O)C12
gdb_109296,CC1CCC=C(CO)C1
gdb_36353,N#CCC1OC11COC1
gdb_37132,C1C2C1C13COCC21N3
gdb_79004,CC1C2C3C4C=CC13N24
gdb_77080,CC1C(OC1(C)C)C#C
gdb_43584,O=C1CC(C#N)C2CN12
gdb_113257,CC1(CC1CO)NC=O
gdb_91327,CC12CC(CC(O)C1)O2
gdb_37613,C1C2C3C4C5C(C2N35)N14
gdb_90570,OC1CC2C(CC=O)C12
gdb_104274,OCC1(O)COC1C#C
gdb_96213,CC1CCCC=C1C=O
gdb_28623,c1c(ncc(n1)N)C=O
gdb_114030,OCC1OC1COC=N
gdb_42113,C1CC=CC=CCOC1
gdb_72000,OC12CC3CC1(O)C23O
gdb_105295,OCC1(OC1C=O)C#C
gdb_78679,CC1C2C3N1C2(C)C3=O
gdb_122400,CCOCC1CC(=O)N1
gdb_86208,CC1CC(C)C(O)C=C1
gdb_97981,CN=COCC#CCO
gdb_41407,C1OC23COC2CCC13
gdb_41464,C1OC23CCN=C2NC13
gdb_113218,CCC1CC1(O)C1CN1
gdb_124708,CC(CO)N1N=CN=N1
gdb_65859,OC1(COC(=O)C1)C#C
gdb_118207,COCC(C)OC(C)=O
gdb_41870,C1CC2CC=CCC2C1
gdb_35506,C#CC1CC2CCC1C2
gdb_20147,O=C1N2C3C2C2C3N12
gdb_4174,C1CC12C(=NO)CO2
gdb_57172,NC(=[NH2+])[C-](O)C(=O)C#N
gdb_2290,CCN=C1CCO1
gdb_37,COC=O
gdb_132375,c1c(cc(cc1N)F)N
gdb_81275,CN1C2CC1C(=O)C2O
gdb_10144,[NH3+]CC[C-](C#N)C#N
gdb_78009,OC1C2C(O)CC12C#N
gdb_81051,CC1C2CC1(O2)C(N)=O
gdb_31780,Cn1c(cnc1CO)O
gdb_44315,O=C1CN2C3C4NC13C24
gdb_29376,Cc1coc(n1)CC#C
gdb_85516,CC1CC(=N)OC2CC12
gdb_99762,CC(C)C(CO)C(C)O
gdb_42067,C1CN=COCC#CC1
gdb_120796,CCOC1CC1CC#N
gdb_20496,CC#Cc1ccno1
gdb_55212,NC(=O)C1NC=CC1=O
gdb_98516,CNC(=O)C1(CO1)C=O
gdb_68491,OC12CC(C1)OCOC2
gdb_14908,N#CC1NCCC=C1
gdb_83168,CC1C2COC(=O)CC12
gdb_20897,CCn1ccc(n1)N
gdb_32697,CCN=c1[nH]cc(o1)C
gdb_106331,COC12CN(C)C1C2O
gdb_23071,CC1CC2C1CC2=NO
gdb_38482,C1C23CC4NC4C12CO3
gdb_68485,CC12CC(CCOC1)O2
gdb_59135,CC(O)C1C2C3CC2C13
gdb_117497,CCN=C(C#N)OCC
gdb_127789,CN1N=NC=C(N)C1=N
gdb_80181,CC1C2OC(=N)C(C)C12
gdb_129644,NC1=C(N)C(=N)NN=N1
gdb_50996,N=COC1(CC1)C1CN1
gdb_46491,C1CC12C=CC(=O)CO2
gdb_62437,NC1(C#N)C2CC=CC12
gdb_120911,CCOC1CC2C(C)C12
gdb_68220,OC12CC(C1)C1(CC1)C2
gdb_121936,CCCOC(C)C1CC1
gdb_115183,OCC1COC(=O)C1O
gdb_20087,CC1C(O)C1C1CC1
gdb_51602,O=CCC1CC1CC=O
gdb_25509,c1ccnc(c1)NC=O
gdb_43988,O=C1CC23COCC12O3
gdb_101118,CCC(C)C12CC1CO2
gdb_71880,OC12CN3CC(=CC1)C23
gdb_40169,C1CC11OCC2CC1O2
gdb_66323,CC1(CCCC=C1)C#N
gdb_100973,CCC(O)C1(C)CN1C
gdb_107280,CCC12CC1C1OCC21
gdb_73277,CC12COC1COCO2
gdb_53745,NC(=O)C#CC1CCO1
gdb_48926,O=CC12CN3C4C(C14)C23
gdb_5441,C#Cc1ccoc1N
gdb_59002,CC(O)C1=CC2OC2C1
gdb_6467,CC1(CC(=O)C1)OC
gdb_28453,Cc1cnc(c(n1)O)C
gdb_74437,CC1=CC2(O)CN3C1C23
gdb_85317,CC1NC(=O)N2CCC12
gdb_78239,CC1C2C1C(O)CC2O
gdb_132172,OC1=CC(=N)C(F)=CN1
gdb_69075,CC12CC1(CC=C2)C=O
gdb_69106,OC12CC1(CCC2)C#N
gdb_133522,FC(F)(F)C(C#C)C#N
gdb_112006,CC12CN1C=NC2CO
gdb_130513,O1N=CC=C2C=NC=C12
gdb_59315,CC(O)C1CC(=O)C1O
gdb_59979,CC(C)CC(C)C(C)O
gdb_81330,CC1(C)OC2CC1C2O
gdb_111546,CCC1C2CN3C2C13C
gdb_117476,COCC(=O)NCC=O
gdb_89611,CC1CC2(CC12)C(N)=O
gdb_8227,C1C(CO1)CC(=O)N
gdb_90564,CC1OC2C(NC=O)C12
gdb_27961,c1c(nc(cn1)N)C=O
gdb_110554,OCC1C2CC3C(C2)N13
gdb_40207,C1CC2(CC2)C=CC=C1
gdb_11142,O=C1CC(C=C1)C#C
gdb_89233,CC1CC2(C)C3CC2C13
gdb_73285,OC12COC1CCCC2
gdb_10561,CCOC1(CC1)C=O
gdb_46662,N=C1OCC2C3CC12N3
gdb_125367,Cc1c[nH]c2n1cnn2
gdb_12812,CC12CC1CCCO2
gdb_46547,C1CC2(CC1=O)COC2
gdb_92911,CC1C=CCC(O)C=C1
gdb_93135,CC1CN=COC2CC12
gdb_104299,CC1(CO)OCC2CC12
gdb_6347,CC(=O)CC(=O)NC
gdb_94695,CC1CCC2(O)CC1C2
gdb_114067,CCN1CC2(O)CC12C
gdb_58392,CC(C)C(OC=O)C#N
gdb_48735,O=CC12CC1C1COC21
gdb_62979,CC1(N)C2NC2C1C#N
gdb_103585,CCC1(O)CC(=O)C=C1
gdb_4175,CC1C2CC2C1=NO
gdb_39469,C1C2CCCOC1C=C2
gdb_91153,OC1C[NH+]2C=CC(=O)[C-]12
gdb_27882,Cc1cc(cc(c1)O)C
gdb_44088,O=C1CC23NCC2NC13
gdb_31726,CNc1cc(co1)OC
gdb_115027,COC1CC=CC1C#C
gdb_11049,OC12CC(C=C1)C=C2
gdb_59948,CC(O)CC(C)(O)C#N
gdb_112740,CC1OC(CO)C11CO1
gdb_110313,CC1OC2(C)C(CO)C12
gdb_131448,c1nc2n(n1)c(no2)O
gdb_9918,COCCC1(C)CO1
gdb_118961,CCCC1(C)OCC1O
gdb_46933,N=C1OCC2CC3C2C13
gdb_113661,CCC1CC1C(=O)NC
gdb_62472,CC1(C)C(=O)CC11CO1
gdb_44259,O=C1CN2C1CCC2=O
gdb_16124,N#CC12CNCC1N2
gdb_7264,CC(O)C(=O)NC=O
gdb_76981,OC1C(C=O)C1N1CC1
gdb_72317,NC12CN=C3OC1C23O
gdb_91440,OC1CC2CC(C=O)C12
gdb_99520,CCC(C#N)C(C)(C)C
gdb_93060,OC1CC=CC=CC1O
gdb_90468,OC1CC2C(C#N)N2C1
gdb_54832,CC12CCC1N2C(N)=O
gdb_1204,C(=O)C#CC(=O)N
gdb_14011,O=CC1NC11CCC1
gdb_108326,OCC12CC(O)C1CO2
gdb_121035,CCCC1CNC(=O)N1
gdb_8251,O=C1CC(CC#N)N1
gdb_122569,OCCOC1CC2NC12
gdb_45273,N=C1OC2CC3COC123
gdb_6886,CC1N(C=O)C1(C)C
gdb_90065,CC1CC23CC(C2)C13O
gdb_64494,CC1(C2CO2)C2CC1C2
gdb_56513,CC(C)(C#N)C(N)C#C
gdb_41250,C1C2C3OC4(COC24)C13
gdb_131427,C(C=O)c1nc(no1)O
gdb_108111,OCC12CC3CC1N2C3
gdb_9577,OC1(CC1C#N)C#C
gdb_111599,COC1C2OC3CC2C13
gdb_119557,OCCC12CC1OC2=O
gdb_37846,C1C2C3CC4C(CN24)N13
gdb_14175,CC1(C)C2COCC12
gdb_89998,CC1CC2(COC2)C=C1
gdb_21712,c1c(non1)N=CN
gdb_32267,COc1c(cncn1)O
gdb_39418,C1C2COCC3OC3C12
gdb_62259,CN(CCCC=O)C=O
gdb_47622,C1CNC=C(C1=O)C#N
gdb_82779,CC1C2CC3C4C3N2C14
gdb_56981,CC(C#N)C1CN2CC12
gdb_79340,CC1C2C3OC1CC23C
gdb_2921,CCC1=CCCC1
gdb_21551,C1Cn2c1c(nn2)N
gdb_2476,O=C1CN2CC1C2
gdb_123154,CCCCCCC1CC1
gdb_53720,C(=O)C#CC#CC(=O)N
gdb_20650,Cc1cc(no1)CO
gdb_49222,O=CC1=NCC(N1)C#N
gdb_20886,CCCn1cnnn1
gdb_99297,CNC(=O)CCN1CC1
gdb_37826,C1C2C3OC22CCOC132
gdb_20941,CCNc1cc[nH]n1
gdb_37494,C1C2C3C1C1N=C3OC21
gdb_109078,OCC1=CC2COC1C2
gdb_95796,CC1C(O)COCC1O
gdb_38184,C1C2OC(C12)C1CCO1
gdb_19928,C1C2C3COC3CN12
gdb_59263,CC(C)C1C2CCCC12
gdb_104327,CC1=CCCC1(C)CO
gdb_74397,CC1=CC2(O)CN(C2)C1
gdb_6380,COC(=O)CC(C)O
gdb_130219,C(CO)c1c(n[nH]n1)N
gdb_47145,O=C1NCC=C1C1CO1
gdb_115430,COC1COC(C1)C#N
gdb_82152,OC1C2CN2C1CC=O
gdb_133142,Cc1c(c(=O)cno1)F
gdb_81851,CC1=CC2(O)CC2C1O
gdb_112034,COC1C=CC=CC=C1
gdb_44263,O=C1NC2C1CNC2=O
gdb_81949,CC1C2OC2C(O)C1=O
gdb_40378,C1C2C1C1(CC21)N1CC1
gdb_19826,OC1CC2C3CC3C12
gdb_81828,CN1C2CC2(C)C1C#C
gdb_132493,Cc1cc(cnc1C)F
gdb_101433,CC1CCC1C(O)CO
gdb_35291,N#CC1OC1CC1CO1
gdb_79606,CC1C2C3CN3C(=O)N12
gdb_52641,CC#CC(C)C#CC=O
gdb_3506,CCC1C2CC1O2
gdb_29167,c1c(nc(c(=O)o1)N)O
gdb_102753,CCN(CC1CN1)C=O
gdb_47560,O=C1CCOC2CC2N1
gdb_75795,CC1C(=N)OC11COC1
gdb_40789,C1OC1C1CCC2CN12
gdb_127126,CN(C)c1nc([nH]n1)N
gdb_112705,CC1CC(CO)OC1C
gdb_30052,Cn1ccnc1C(=O)N
gdb_97077,CN=C1CC(CO1)C#N
gdb_55891,NC(=O)NC1CC1C#C
gdb_112795,CCN1CC(C)C1C=O
gdb_24569,O1C=CC=CN=CN=C1
gdb_21054,Cn1c(nc(n1)O)N
gdb_129976,C#CCc1nc(on1)N
gdb_71271,CC12OC3C(NC1=O)C23
gdb_17798,C1CN(C1)C2COC2
gdb_66684,CC12C3C4C1CN4C23C
gdb_23627,FC1=NC(=N)N=CN1
